"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"ORIG","Ocean Rig UDW Inc.","14.53","1913966109.84","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/orig",
"OSHC","Ocean Shore Holding Co.","15.15","105036040.8","n/a","1993","Finance","Savings Institutions","http://www.nasdaq.com/symbol/oshc",
"OCFC","OceanFirst Financial Corp.","14.05","252970896.3","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ocfc",
"OCLR","Oclaro, Inc.","1.191","109353724.239","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/oclr",
"OFED","Oconee Federal Financial Corp.","15.07","94344906.15","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ofed",
"OCLS","Oculus Innovative Sciences, Inc.","0.45","16854980.85","n/a","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ocls",
"OCZ","OCZ Technology Group Inc","1.74","117713279.4","n/a","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/ocz",
"OMEX","Odyssey Marine Exploration, Inc.","3.46","257479463.8","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/omex",
"OPAY","Official Payments Holdings, Inc.","5.79","96785807.91","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/opay",
"OFS","OFS Capital Corporation","14.5","138891019.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofs",
"OVBC","Ohio Valley Banc Corp.","19.03","76680224.17","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovbc",
"ODFL","Old Dominion Freight Line, Inc.","36.09","3109691854.53","n/a","1991","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/odfl",
"OLBK","Old Line Bancshares, Inc.","12.11","82721375.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/olbk",
"OPOF","Old Point Financial Corporation","12.64","62681873.76","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/opof",
"OSBC","Old Second Bancorp, Inc.","3.19","44929006.32","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","8.82","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbcp",
"ZEUS","Olympic Steel, Inc.","22.28","243808213.04","n/a","1985","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/zeus",
"OFLX","Omega Flex, Inc.","15.77","159148032.94","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/oflx",
"OMER","Omeros Corporation","5.75","148847944.25","n/a","2009","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omer",
"OABC","OmniAmerican Bancorp, Inc.","26.12","298690036","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/oabc",
"OMCL","Omnicell, Inc.","18.73","621443475.39","n/a","2001","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/omcl",
"OVTI","OmniVision Technologies, Inc.","13.61","733974533.82","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/ovti",
"ONNN","ON Semiconductor Corporation","8.16","3667855625.76","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/onnn",
"OTIV","On Track Innovations Ltd","1.09","34350872.58","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/otiv",
"OGXI","OncoGenex Pharmaceuticals Inc.","12.1","177348683.6","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/ogxi",
"ONCY","Oncolytics Biotech, Inc.","3.11","263448986.35","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oncy",
"ONTY","Oncothyreon Inc.","2.23","127532370.92","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/onty",
"ONFC","Oneida Financial Corp.","12.6701","89002333.7796","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/onfc",
"ONVI","Onvia, Inc.","3.61","30769827.78","n/a","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/onvi",
"ONXX","ONYX Pharmaceuticals, Inc.","87.83","5923650961.98","n/a","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/onxx",
"OTEX","Open Text Corporation","58.28","3414852608.56","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/otex",
"OPEN","OpenTable, Inc.","62.51","1434972746.41","n/a","1995","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/open",
"OPXA","Opexa Therapeutics, Inc.","1.92","11511298.56","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opxa",
"OPLK","Oplink Communications, Inc.","16.01","304511592.87","n/a","2000","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/oplk",
"OBAS","Optibase Ltd.","5.65","21574869.65","n/a","1999","Finance","Real Estate","http://www.nasdaq.com/symbol/obas",
"OCC","Optical Cable Corporation","4.25","26698891","n/a","1987","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/occ",
"OPTR","Optimer Pharmaceuticals, Inc.","12.57","599473029.18","n/a","2007","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/optr",
"OPHC","OptimumBank Holdings, Inc.","0.46","14214383.18","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ophc",
"ORCL","Oracle Corporation","35.88","169866576360","n/a","1986","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/orcl",
"ORMP","Oramed Pharmaceuticals Inc.","8.99","64929349.03","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ormp",
"OSUR","OraSure Technologies, Inc.","5.75","317335398.75","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/osur",
"ORBC","ORBCOMM Inc.","4.7","219870737.6","n/a","2006","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/orbc",
"ORBT","Orbit International Corporation","3.64","16517209.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/orbt",
"ORBK","Orbotech Ltd.","10.235","444238855.09","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/orbk",
"OSH","Orchard Supply Hardware Stores Corporation","4.44","26785592.04","n/a","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/osh",
"ORLY","O&#39;Reilly Automotive, Inc.","104.3","11955044561.6","n/a","1993","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/orly",
"OREX","Orexigen Therapeutics, Inc.","6.64","542672771.28","n/a","1994","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/orex",
"SEED","Origin Agritech Limited","1.7","39750780.4","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/seed",
"ORIT","Oritani Financial Corp.","15.08","684376107.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orit",
"ORRF","Orrstown Financial Services Inc","14.52","117315777.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orrf",
"OFIX","Orthofix International N.V.","38.29","743861399.89","n/a","1992","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ofix",
"OSIS","OSI Systems, Inc.","62.57","1254772397.86","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/osis",
"OSIR","Osiris Therapeutics, Inc.","10.16","334010213.36","n/a","2006","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/osir",
"OSN","Ossen Innovation Co., Ltd.","0.86","17123790.24","n/a","2010","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/osn",
"OTT","Otelco, Inc.","1.46","19303249.84","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ott",
"OTTR","Otter Tail Corporation","30.25","1094127012","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ottr",
"OUTD","Outdoor Channel Holdings, Inc.","8.8","228068183.2","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/outd",
"OVRL","Overland Storage, Inc.","1.2","34088138.4","n/a","1997","Technology","Electronic Components","http://www.nasdaq.com/symbol/ovrl",
"OSTK","Overstock.com, Inc.","12.085","285789355.035","n/a","2002","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ostk",
"OXLC","Oxford Lane Capital Corp.","16.3","82155211.1","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/oxlc",
"OXLCP","Oxford Lane Capital Corp.","26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlcp",
"OXGN","OXiGENE, Inc.","4.38","8784120.66","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/oxgn",
"OXBT","Oxygen Biotherapeutics, Inc.","0.3151","10733946.7257","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/oxbt",
"PFIN","P & F Industries, Inc.","7.94","29112502.28","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pfin",
"PTSI","P.A.M. Transportation Services, Inc.","11.25","97893078.75","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ptsi",
"PCAR","PACCAR Inc.","50.87","17980933540.14","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/pcar",
"PACR","Pacer International, Inc.","4.49","157534240.73","n/a","1986","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/pacr",
"PACB","Pacific Biosciences of California, Inc.","2.59","145466453.86","n/a","2010","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/pacb",
"PCBK","Pacific Continental Corporation (Ore)","10.92","194851980.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pcbk",
"PEIX","Pacific Ethanol, Inc.","0.3949","57131133.1294","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/peix",
"PMBC","Pacific Mercantile Bancorp","5.75","95895159.25","n/a","2000","Finance","Major Banks","http://www.nasdaq.com/symbol/pmbc",
"PPBI","Pacific Premier Bancorp Inc","13.26","187577286","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ppbi",
"PSUN","Pacific Sunwear of California, Inc.","2.22","150882810.6","n/a","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/psun",
"PCRX","Pacira Pharmaceuticals, Inc.","29.28","956178103.68","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pcrx",
"PACT          ","Pactera Technology International Ltd","7.01","4387334651.96","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/pact          ",
"PACW","PacWest Bancorp","27.97","1003224100.14","n/a","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/pacw",
"PTIE","Pain Therapeutics","3.48","157755815.88","n/a","2000","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptie",
"PLMT","Palmetto Bancshares, Inc. (SC)","10.9899","140165679.1455","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/plmt",
"PMTI","Palomar Medical Technologies, Inc.","12.17","238368094.44","n/a","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/pmti",
"PAAS","Pan American Silver Corp.","16.14","2450304348.9","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/paas",
"PNRA","Panera Bread Company","164.15","4853627088.45","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pnra",
"PZZA","Papa John&#39;S International, Inc.","59.66","1379944987.64","n/a","1993","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pzza",
"PAMT","Parametric Sound Corp.","15.74","100895320.28","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/pamt",
"PRXL","PAREXEL International Corporation","36.9","2145222090","n/a","1995","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/prxl",
"PSTB","Park Sterling Corporation","5.95","265214425.35","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/pstb",
"PKBK","Parke Bancorp, Inc.","7.4401","40056702.3093","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pkbk",
"PRKR","ParkerVision, Inc.","3.92","324871160.32","n/a","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/prkr",
"PKOH","Park-Ohio Holdings Corp.","27.25","337113074.5","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/pkoh",
"PTNR","Partner Communications Company Ltd.","5.6","871615964.8","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ptnr",
"PBHC","Pathfinder Bancorp, Inc.","11.75","30757763.5","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/pbhc",
"PATK","Patrick Industries, Inc.","14.22","151895011.14","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/patk",
"PNBK","Patriot National Bancorp Inc.","1.55","59644176.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pnbk",
"PATR","Patriot Transportation Holding, Inc.","27.29","259329228.8","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/patr",
"PDCO","Patterson Companies, Inc.","37.17","3948068940.48","n/a","1992","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/pdco",
"PTEN","Patterson-UTI Energy, Inc.","24.44","3566421517.36","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pten",
"PLCC","Paulson Capital Corp.","0.81","4671257.85","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/plcc",
"PAYX","Paychex, Inc.","33.95","12348172119.5","n/a","1983","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/payx",
"PCCC","PC Connection, Inc.","15.61","405180168.89","n/a","1998","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/pccc",
"PCMI","PCM, Inc.","7.99","95851531.63","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/pcmi",
"PCTI","PC-Tel, Inc.","7.09","131278574.71","n/a","1999","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/pcti",
"PDCE","PDC Energy, Inc.","51.47","1560399004.9","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pdce",
"PDFS","PDF Solutions, Inc.","16.28","473588553.68","n/a","2001","Technology","EDP Services","http://www.nasdaq.com/symbol/pdfs",
"PDII","PDI, Inc.","6.94","103714600.98","n/a","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pdii",
"PDLI","PDL BioPharma, Inc.","7.05","986879000.85","n/a","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/pdli",
"PGC","Peapack-Gladstone Financial Corporation","15.16","134628349.68","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/pgc",
"PRLS","Peerless Systems Corporation","3.46","11051925.08","n/a","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/prls",
"PEGA","Pegasystems Inc.","28.05","1064207210.55","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/pega",
"PCO","Pendrell Corporation","1.49","315399829.62","n/a","2002","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/pco",
"PENX","Penford Corporation","10.69","132304015.32","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/penx",
"PENN","Penn National Gaming, Inc.","53.07","4124377081.44","n/a","1994","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/penn",
"PFLT","PennantPark Floating Rate Capital Ltd.","13.94","95498297.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pflt",
"PNNT","PennantPark Investment Corporation","11.98","795486951.04","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/pnnt",
"PWOD","Penns Woods Bancorp, Inc.","40.09","153877006.01","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pwod",
"PEBO","Peoples Bancorp Inc.","21.86","233683596.74","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pebo",
"PEBK","Peoples Bancorp of North Carolina, Inc.","11.6","64924944.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pebk",
"PEOP","Peoples Federal Bancshares, Inc.","17.81","117683208.24","n/a","2000","Finance","Banks","http://www.nasdaq.com/symbol/peop",
"PFBX","Peoples Financial Corporation","12.65","64982012.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pfbx",
